日期,品牌ID,品牌名称,门店ID,门店名称,城市,平台,平台i,平台门店名称,GMV,商家实收,门店曝光量,门店访问量,门店下单量,无效订单,有效订单,曝光人数,进店人数,下单人数,cpc总费用,cpc曝光量,cpc访问量,商户补贴,平台补贴
2020-05-15,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1416.87,531.66,1562,92,23,0,23,1562,92,23,43.17,775,31,751,70
2020-05-16,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3843.94,1441.52,6069,328,76,1,75,6069,328,71,397.3,3547,235,1916,386
2020-05-16,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1436,513.7,1910,110,21,0,21,1910,110,20,45.54,765,34,742,41
2020-05-16,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1081.05,386.65,1706,118,20,1,19,1706,118,20,68.36,1032,49,591,51
2020-05-17,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4531.12,1763.57,6267,367,81,1,80,6267,367,76,395.2,3698,221,2206,299
2020-05-17,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1080.22,352.92,1528,103,16,0,16,1528,103,15,28.05,386,22,593,20
2020-05-17,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1279.46,461.99,1531,101,22,0,22,1531,101,20,62,782,47,695,55
2020-05-18,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4559.76,1622.64,6317,404,92,1,91,6317,404,84,443.3,3013,243,2278,419
2020-05-18,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1353.97,417.69,921,72,22,0,22,921,72,22,15.6,171,12,770,27
2020-05-18,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1010.16,356.58,1115,86,18,0,18,1115,86,17,42.67,523,31,558,26
2020-05-19,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),6077.68,2260.01,6014,406,120,1,119,6014,406,114,395.3,2170,209,3074,643
2020-05-19,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1652.9,568.96,865,76,25,0,25,865,76,24,32.69,356,26,876,31
2020-05-19,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1078.14,375.25,1099,86,20,0,20,1099,86,19,42.41,586,30,599,64
2020-05-20,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5724.72,2127.48,4769,371,114,3,111,4769,371,103,368.52,2953,204,2807,648
2020-05-20,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1284.21,398.31,964,76,21,0,21,964,76,18,24.8,429,20,713,17
2020-05-20,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1301.3,497.1,1147,81,21,0,21,1147,81,21,35.68,548,25,678,80
2020-05-21,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5849.3,2074.95,4944,388,121,0,121,4944,388,112,428.52,2467,210,3067,672
2020-05-21,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1022.18,333.79,893,63,15,0,15,893,63,14,28.69,465,22,562,25
2020-05-21,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1218.28,446.06,1161,89,21,0,21,1161,89,20,43.72,630,32,656,68
2020-05-22,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7174.94,2586.89,4680,453,148,2,146,4680,453,136,426.6,3324,266,3709,752
2020-05-22,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),904.57,273.6,1110,74,15,0,15,1110,74,15,54.94,669,40,543,20
2020-05-22,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1680.79,589.59,1409,109,31,0,31,1409,109,31,51.76,991,38,927,120
2020-05-23,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4405.06,1671.71,5420,355,85,0,85,5420,355,82,277.2,2891,199,2204,513
2020-05-23,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),681.8,221.3,1070,75,11,0,11,1070,75,10,35.92,569,27,394,9
2020-05-23,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1255.16,465.97,1321,91,21,1,20,1321,91,21,42.62,808,30,667,79
2020-05-24,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5858.64,2131.33,6370,460,117,1,116,6370,460,103,398.74,4709,284,3015,596
2020-05-24,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1592.9,647.41,1010,79,21,0,21,1010,79,19,29.4,349,21,783,25
2020-05-24,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1243.21,499.83,1341,105,18,0,18,1341,105,18,60,747,43,625,56
2020-05-25,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7527.96,2789.79,7790,554,157,5,152,7790,554,140,446.11,4727,296,3800,724
2020-05-25,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),724.8,234.64,758,50,12,0,12,758,50,11,22.4,396,16,415,15
2020-05-25,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,888.55,323.64,1113,97,16,0,16,1113,97,14,27.6,499,20,476,20
2020-05-26,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),9230.54,3367.76,8388,561,182,1,181,8388,561,160,427.32,4164,259,4738,1053
2020-05-26,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1203.94,496.96,1043,77,22,0,22,1043,77,20,23.63,362,18,573,32
2020-05-26,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,798.86,370.99,1291,87,15,0,15,1291,87,15,42.29,704,31,331,29
2020-05-27,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),8404.02,2993.95,9108,632,176,4,172,9108,632,163,372.41,3626,269,4402,1018
2020-05-27,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),600.83,241.72,734,65,10,0,10,734,65,8,35.32,342,28,295,11
2020-05-27,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,750.51,321.89,1135,87,14,0,14,1135,87,13,45.19,668,32,342,21
2020-05-28,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7598.3,2757,8100,543,152,0,152,8100,543,139,424.14,3822,263,3926,937
2020-05-28,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),783.5,328.71,985,66,14,0,14,985,66,14,28.17,474,21,366,17
2020-05-28,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1278.88,606.36,1334,99,22,0,22,1334,99,20,49.06,851,33,528,26
2020-05-29,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),8633,2495.79,9708,670,186,0,186,9708,670,175,700,6941,406,5102,1031
2020-05-29,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1145.81,517.71,1037,77,16,0,16,1037,77,16,37.18,443,27,502,19
2020-05-29,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,612.81,290.54,1280,101,10,0,10,1280,101,9,56.64,678,39,252,13
2020-05-30,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),8992.48,2740.9,10621,687,197,6,191,10621,687,182,575.55,7466,396,5180,1141
2020-05-30,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1713.99,670.83,1906,134,26,0,26,1906,134,26,71.7,952,52,878,32
2020-05-30,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1606.52,702.37,1599,115,24,0,24,1599,115,24,49.9,892,36,740,42
2020-05-31,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7903.2,2309.34,7154,542,174,1,173,7154,542,164,400.85,4800,290,4634,1034
2020-05-31,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1237.56,481.62,1325,66,19,0,19,1325,66,18,42.37,824,31,636,22
2020-05-31,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1211.85,501.34,1354,96,21,0,21,1354,96,21,53.62,997,39,587,20
2020-06-01,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),8847.58,2992.13,10038,669,190,1,189,10038,669,186,768.15,7812,403,4767,841
2020-06-01,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1093.08,436.2,986,63,18,0,18,986,63,16,28.92,442,21,548,20
2020-06-01,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1131.45,469.75,1423,86,20,0,20,1423,86,20,48.45,1056,34,540,42
2020-06-02,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),9614.5,3271.86,10238,701,207,0,207,10238,701,201,846.4,7481,409,5132,986
2020-06-02,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1171.16,502.08,822,65,17,0,17,822,65,17,28.92,330,21,544,15
2020-06-02,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,839.37,353.85,1156,93,15,0,15,1156,93,13,60,749,46,392,19
2020-06-03,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),9423.76,3171.21,8917,677,203,2,201,8917,677,193,762.8,6710,397,5087,927
2020-06-03,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1373.93,527.41,899,79,23,0,23,899,79,23,39.91,529,29,703,21
2020-06-03,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1220.37,516.91,1177,107,21,0,21,1177,107,21,60,768,43,570,33
2020-06-04,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),11012.76,3780.11,8976,683,233,1,232,8976,683,224,757.95,7178,377,5882,1111
2020-06-04,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1371.05,497.41,965,85,23,0,23,965,85,23,47.35,590,35,736,17
2020-06-04,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1474.39,688.33,1074,101,22,0,22,1074,101,22,60,664,44,623,36
2020-06-05,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7396.28,2518.89,8712,658,161,3,158,8712,658,153,574.72,5824,324,3962,419
2020-06-05,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1987.12,789.29,1705,119,31,0,31,1705,119,31,47.34,745,35,996,20
2020-06-05,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1143.34,477.78,1428,105,19,0,19,1428,105,19,54.63,864,37,545,30
2020-06-06,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),8589.3,2815.73,8068,556,181,0,181,8068,556,174,445.5,4984,271,4724,864
2020-06-06,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1179.88,615.12,1155,75,13,0,13,1155,75,13,35.92,513,26,420,6
2020-06-06,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1118.39,483.71,1350,125,18,0,18,1350,125,17,60,833,44,519,33
2020-06-07,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),8415.34,2849.17,8583,558,177,2,175,8583,558,169,563.05,6119,312,4541,837
2020-06-07,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1167.14,468.53,1262,85,19,1,18,1262,85,18,45.6,765,34,575,11
2020-06-07,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,412.69,155.09,1341,99,9,0,9,1341,99,9,70,1000,50,212,18
2020-06-08,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),6646.12,2039.73,4937,388,152,2,150,4937,388,148,35.56,430,33,3767,693
2020-06-08,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1111.3,398.4,920,64,20,0,20,920,64,20,42,464,30,591,22
2020-06-08,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,663.67,280.53,1050,77,11,0,11,1050,77,11,50,640,35,316,26
2020-06-09,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7555.66,2574.57,6265,427,160,3,157,6265,427,149,90.88,1934,80,4035,728
2020-06-09,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1009.49,414.5,853,64,16,0,16,853,64,15,23.25,236,17,489,11
2020-06-09,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,893.69,359.41,1008,77,15,0,15,1008,77,15,31.8,563,22,440,26
2020-06-10,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7359.1,2418.73,6280,446,160,2,158,6280,446,151,25.99,373,29,4031,728
2020-06-10,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1115.02,436.96,1043,87,18,0,18,1043,87,16,39.69,266,31,566,27
2020-06-11,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),6686.34,2091.05,5873,449,142,1,141,5873,449,137,12.9,302,15,3772,455
2020-06-11,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1074.91,421.56,869,77,17,0,17,869,77,17,42.29,315,32,549,17
2020-06-12,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7506.96,2261.35,4731,509,164,4,160,4731,509,155,27.8,459,33,4299,205
2020-06-12,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1048.17,393.68,772,80,17,0,17,772,80,17,35.14,315,27,549,23
2020-06-12,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1309.09,547.78,983,91,23,0,23,983,91,22,40.32,577,34,629,89
2020-06-13,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5435.2,1669.01,6939,410,116,3,113,6939,410,108,22.96,498,25,3104,165
2020-06-13,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),683.97,265.34,1230,70,10,0,10,1230,70,10,32.81,501,24,356,14
2020-06-13,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1246.88,496.7,1208,92,22,0,22,1208,92,22,47.59,828,40,623,48
2020-06-14,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5645.9,1694.15,6552,433,123,3,120,6552,433,118,23.59,502,27,3267,176
2020-06-14,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),921.67,365.33,1122,83,14,0,14,1122,83,13,35,519,25,465,24
2020-06-14,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,926.36,401.97,1112,100,16,1,15,1112,100,14,49.99,586,41,425,41
2020-06-15,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),6062.04,1830.73,7294,564,138,11,127,7294,564,127,28.61,615,34,3499,181
2020-06-15,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1028.98,379.9,1440,76,17,0,17,1440,76,15,35,748,25,550,18
2020-06-15,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1188.56,501.51,1488,108,21,0,21,1488,108,21,49.99,940,41,562,58
2020-06-16,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),6308.08,1912.97,6561,465,133,2,131,6561,465,129,3.2,155,4,3626,203
2020-06-16,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1225.91,461.88,999,74,19,0,19,999,74,19,29.4,327,21,644,21
2020-06-16,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1023.08,394.37,1109,86,20,0,20,1109,86,19,42.95,670,34,521,50
2020-06-17,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7264.28,2220.77,7233,473,158,4,154,7233,473,152,3.66,80,5,4136,213
2020-06-17,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1249.05,485.5,832,58,20,0,20,832,58,20,18.88,209,15,634,30
2020-06-17,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,621.87,238.08,1187,81,12,0,12,1187,81,12,50,874,37,320,26
2020-06-18,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),6747.18,1885.89,6786,485,149,5,144,6786,485,139,4,79,5,4038,230
2020-06-18,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1114.76,431.14,914,57,17,0,17,914,57,17,28.15,349,21,578,24
2020-06-18,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,726.48,265.82,1275,95,14,0,14,1275,95,14,50,674,36,386,32
2020-06-19,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),7206.96,2301.64,6766,473,158,4,154,6766,473,151,11.81,150,16,4009,175
2020-06-19,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),776.34,302.72,933,70,12,0,12,933,70,12,23.53,223,17,395,23
2020-06-19,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1345.21,563.01,982,89,19,0,19,982,89,19,38.8,510,27,642,41
2020-06-20,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5097.66,1713.34,6295,365,105,2,103,6295,365,98,6.6,217,10,2762,133
2020-06-20,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),884.92,306.85,1143,82,16,0,16,1143,82,15,42.81,423,32,482,13
2020-06-20,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,849.23,343.55,993,79,15,0,15,993,79,15,50,638,36,423,32
2020-06-21,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4318.16,1477.41,6754,377,89,1,88,6754,377,85,11.76,229,17,2334,91
2020-06-21,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),623.66,239.11,1287,73,11,0,11,1287,73,11,42.68,617,32,317,12
2020-06-21,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,372.7,151.28,887,79,6,0,6,887,79,6,50,543,37,185,21
2020-06-22,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5131.14,1660.31,6037,403,109,0,109,6037,403,109,4.7,109,6,2853,116
2020-06-22,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),728.88,265.53,880,56,12,0,12,880,56,12,11.92,232,9,391,13
2020-06-22,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,738.79,274.97,646,60,15,0,15,646,60,15,23.62,349,17,381,30
2020-06-23,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5989.36,2063.24,6168,405,120,0,120,6168,405,118,60.32,822,46,3211,129
2020-06-23,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),557.08,167.6,899,62,11,0,11,899,62,11,21.86,395,17,328,11
2020-06-23,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,841.7,344.4,691,70,15,0,15,691,70,15,40.97,424,29,412,38
2020-06-24,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),6057.96,2056.5,6226,416,124,2,122,6226,416,120,109.3,1098,66,3286,114
2020-06-24,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),822.57,334.27,839,49,12,0,12,839,49,12,27.5,338,19,406,16
2020-06-24,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,792.65,268.26,813,63,15,0,15,813,63,13,50,582,34,445,34
2020-06-25,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3726.24,1230.36,5976,314,80,3,77,5976,314,77,102.09,1157,60,2057,74
2020-06-25,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1444.26,577.77,1617,95,21,0,21,1617,95,21,38.47,464,27,713,12
2020-06-25,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,843.64,302.03,892,76,17,1,16,892,76,17,39.64,377,23,455,45
2020-06-26,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3968.66,1400.57,5672,316,76,0,76,5672,316,74,114.35,1588,67,2106,88
2020-06-26,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1230.64,407.4,1350,98,23,1,22,1350,98,21,36.69,295,25,699,18
